date,symbol,close,low,high,open,volume
2021-02-18,MSFT,465.6,456.29,474.91,467.2,35678563
2021-02-19,MSFT,487.89,478.14,497.65,489.96,12787248
2021-02-20,MSFT,470.75,461.34,480.17,469.86,22329371
2021-02-21,MSFT,474.97,465.47,484.47,470.82,19074462
2021-02-22,MSFT,494.9,485.0,504.8,494.93,35574612
2021-02-23,MSFT,498.75,488.78,508.73,494.49,87773715
2021-02-24,MSFT,474.12,464.64,483.6,478.43,80289516
2021-02-25,MSFT,469.78,460.38,479.18,469.4,7593761
2021-02-26,MSFT,453.63,444.55,462.7,455.21,46496875
2021-02-27,MSFT,464.18,454.9,473.46,461.62,35733044
2021-02-28,MSFT,453.39,444.32,462.46,452.26,23728682
2021-03-01,MSFT,440.99,432.17,449.81,436.58,75867582
2021-03-02,MSFT,424.03,415.55,432.51,420.78,56028924
2021-03-03,MSFT,412.03,403.79,420.27,411.1,95499477
2021-03-04,MSFT,418.56,410.19,426.94,414.77,3926274
2021-03-05,MSFT,429.27,420.69,437.86,425.83,31408030
2021-03-06,MSFT,428.76,420.18,437.33,426.94,79290172
2021-03-07,MSFT,410.57,402.36,418.78,409.05,44760493
2021-03-08,MSFT,406.36,398.23,414.48,409.03,28655689
2021-03-09,MSFT,411.73,403.5,419.97,413.08,70674169
2021-03-10,MSFT,411.83,403.59,420.07,415.27,39220388
2021-03-11,MSFT,409.0,400.82,417.18,412.63,76994573
2021-03-12,MSFT,423.43,414.97,431.9,426.98,30280002
2021-03-13,MSFT,431.18,422.56,439.81,431.09,1842092
2021-03-14,MSFT,430.7,422.09,439.31,434.9,24867603
2021-03-15,MSFT,421.97,413.53,430.41,419.14,73721002
2021-03-16,MSFT,411.18,402.96,419.4,410.58,36441352
2021-03-17,MSFT,425.57,417.06,434.08,424.36,54069200
2021-03-18,MSFT,417.97,409.61,426.33,415.02,19826553
2021-03-19,MSFT,410.1,401.9,418.3,408.63,45048839
2021-03-20,MSFT,421.38,412.95,429.81,423.65,81171418
2021-03-21,MSFT,408.46,400.29,416.63,406.61,82816353
2021-03-22,MSFT,407.22,399.08,415.37,403.73,32300589
2021-03-23,MSFT,399.23,391.24,407.21,401.37,4265791
2021-03-24,MSFT,401.35,393.33,409.38,402.25,8435239
2021-03-25,MSFT,395.6,387.68,403.51,396.85,83924677
2021-03-26,MSFT,392.43,384.58,400.28,395.26,39192432
2021-03-27,MSFT,396.34,388.42,404.27,394.64,79101944
2021-03-28,MSFT,400.64,392.63,408.65,401.18,12260420
2021-03-29,MSFT,414.81,406.51,423.11,416.21,2129465
2021-03-30,MSFT,398.39,390.42,406.36,398.77,20977237
2021-03-31,MSFT,402.64,394.58,410.69,400.84,44688402
2021-04-01,MSFT,386.72,378.99,394.46,387.96,71009993
2021-04-02,MSFT,382.97,375.31,390.62,381.72,99689751
2021-04-03,MSFT,377.18,369.63,384.72,380.69,31384460
2021-04-04,MSFT,389.77,381.98,397.57,390.93,14608652
2021-04-05,MSFT,385.96,378.24,393.68,384.84,30656769
2021-04-06,MSFT,387.35,379.6,395.1,386.78,9401291
2021-04-07,MSFT,403.22,395.16,411.29,400.83,66076988
2021-04-08,MSFT,387.5,379.75,395.25,385.32,56331398
2021-04-09,MSFT,381.04,373.42,388.66,378.09,98052409
2021-04-10,MSFT,377.92,370.36,385.48,375.57,96408502
2021-04-11,MSFT,385.87,378.15,393.58,389.31,41410690
2021-04-12,MSFT,389.13,381.35,396.91,392.28,94627783
2021-04-13,MSFT,378.92,371.34,386.49,378.58,25118640
2021-04-14,MSFT,390.13,382.33,397.94,388.92,83575274
2021-04-15,MSFT,376.89,369.35,384.42,378.21,62310790
2021-04-16,MSFT,394.76,386.87,402.66,393.64,14177063
2021-04-17,MSFT,390.01,382.21,397.81,391.53,64169515
2021-04-18,MSFT,384.0,376.32,391.68,387.41,66564279
2021-04-19,MSFT,376.06,368.54,383.58,378.74,74785977
2021-04-20,MSFT,364.66,357.36,371.95,363.34,80696047
2021-04-21,MSFT,357.2,350.06,364.34,357.36,83746853
2021-04-22,MSFT,370.78,363.36,378.19,368.57,34311087
2021-04-23,MSFT,386.75,379.01,394.48,389.26,48792671
2021-04-24,MSFT,378.21,370.65,385.77,380.34,39169531
2021-04-25,MSFT,366.31,358.98,373.63,365.91,20471837
2021-04-26,MSFT,382.16,374.52,389.8,383.32,71800370
2021-04-27,MSFT,365.33,358.03,372.64,367.49,74052051
2021-04-28,MSFT,367.24,359.9,374.58,364.86,89277377
2021-04-29,MSFT,362.48,355.23,369.73,363.16,80380824
2021-04-30,MSFT,347.4,340.45,354.35,346.98,78376107
2021-05-01,MSFT,363.61,356.34,370.88,363.03,44726421
2021-05-02,MSFT,365.0,357.7,372.3,368.02,54070910
2021-05-03,MSFT,365.3,357.99,372.61,367.94,6755403
2021-05-04,MSFT,377.12,369.58,384.67,380.73,12327159
2021-05-05,MSFT,371.46,364.03,378.89,372.54,86590817
2021-05-06,MSFT,366.66,359.33,374.0,365.77,76533119
2021-05-07,MSFT,350.87,343.85,357.88,350.83,11402132
2021-05-08,MSFT,363.51,356.24,370.78,361.44,60626684
2021-05-09,MSFT,352.27,345.23,359.32,354.43,8913927
2021-05-10,MSFT,363.67,356.4,370.94,366.19,73468961
2021-05-11,MSFT,347.18,340.23,354.12,347.45,93643012
2021-05-12,MSFT,336.32,329.59,343.05,336.48,76212457
2021-05-13,MSFT,350.65,343.63,357.66,352.4,82709658
2021-05-14,MSFT,345.91,338.99,352.83,346.26,70212552
2021-05-15,MSFT,346.32,339.4,353.25,349.44,91303845
2021-05-16,MSFT,339.28,332.5,346.07,338.64,8404381
2021-05-17,MSFT,333.26,326.59,339.92,333.79,95061765
2021-05-18,MSFT,321.37,314.94,327.8,320.72,18233182
2021-05-19,MSFT,322.33,315.88,328.77,323.67,79811884
2021-05-20,MSFT,321.47,315.04,327.9,319.87,20471547
2021-05-21,MSFT,333.22,326.55,339.88,335.48,82130131
2021-05-22,MSFT,327.18,320.63,333.72,329.69,19871884
2021-05-23,MSFT,321.42,314.99,327.85,319.51,27858169
2021-05-24,MSFT,328.99,322.41,335.57,331.5,44674540
2021-05-25,MSFT,336.05,329.33,342.77,332.98,94851605
2021-05-26,MSFT,322.3,315.85,328.75,321.83,38448298
2021-05-27,MSFT,319.21,312.82,325.59,317.14,88346319
2021-05-28,MSFT,305.89,299.77,312.01,306.81,64689665
2021-05-29,MSFT,292.48,286.63,298.33,289.87,22276459
2021-05-30,MSFT,280.94,275.32,286.56,278.54,25860800
2021-05-31,MSFT,289.28,283.49,295.06,287.21,63095620
2021-06-01,MSFT,289.94,284.14,295.74,288.92,7947889
2021-06-02,MSFT,284.68,278.99,290.37,283.3,46485230
2021-06-03,MSFT,276.67,271.14,282.2,274.32,82324477
2021-06-04,MSFT,271.58,266.15,277.01,269.15,83859071
2021-06-05,MSFT,279.44,273.85,285.03,281.95,62126787
2021-06-06,MSFT,284.0,278.32,289.68,285.05,73958018
2021-06-07,MSFT,287.12,281.38,292.86,288.97,72956547
2021-06-08,MSFT,291.45,285.62,297.28,291.93,35889941
2021-06-09,MSFT,282.63,276.98,288.28,284.29,65219818
2021-06-10,MSFT,281.1,275.48,286.72,283.9,9266980
2021-06-11,MSFT,284.37,278.68,290.05,286.27,54200729
2021-06-12,MSFT,285.28,279.58,290.99,284.06,53040749
2021-06-13,MSFT,284.76,279.07,290.46,285.75,48871090
2021-06-14,MSFT,294.77,288.87,300.66,297.55,30243497
2021-06-15,MSFT,294.24,288.36,300.12,296.62,16940742
2021-06-16,MSFT,305.84,299.73,311.96,306.25,52342015
2021-06-17,MSFT,295.3,289.39,301.21,297.85,73631482
2021-06-18,MSFT,282.41,276.76,288.05,281.1,80349787
2021-06-19,MSFT,278.86,273.29,284.44,280.21,76518791
2021-06-20,MSFT,280.51,274.9,286.12,280.36,14140373
2021-06-21,MSFT,271.7,266.26,277.13,271.76,1998098
2021-06-22,MSFT,265.37,260.07,270.68,265.87,49880175
2021-06-23,MSFT,268.69,263.32,274.07,267.46,82815488
2021-06-24,MSFT,257.98,252.82,263.14,259.85,59644047
2021-06-25,MSFT,264.72,259.42,270.01,262.52,70029812
2021-06-26,MSFT,268.48,263.11,273.85,266.6,91542945
2021-06-27,MSFT,274.93,269.43,280.43,276.93,74902100
2021-06-28,MSFT,265.22,259.91,270.52,263.34,61563226
2021-06-29,MSFT,256.71,251.58,261.84,258.64,56468548
2021-06-30,MSFT,254.22,249.13,259.3,254.08,81168774
2021-07-01,MSFT,244.49,239.6,249.38,243.02,39005651
2021-07-02,MSFT,244.79,239.89,249.68,246.25,17624123
2021-07-03,MSFT,255.67,250.55,260.78,255.7,76915497
2021-07-04,MSFT,258.61,253.43,263.78,258.02,65910403
2021-07-05,MSFT,262.75,257.49,268.0,263.94,73325536
2021-07-06,MSFT,271.54,266.11,276.97,274.06,63402379
2021-07-07,MSFT,260.75,255.54,265.97,262.6,19724516
2021-07-08,MSFT,254.82,249.73,259.92,253.33,44764523
2021-07-09,MSFT,247.39,242.44,252.34,249.35,91482022
2021-07-10,MSFT,238.46,233.69,243.23,238.74,73984641
2021-07-11,MSFT,241.27,236.45,246.1,240.21,75271794
2021-07-12,MSFT,237.25,232.51,242.0,239.58,47289189
2021-07-13,MSFT,242.45,237.6,247.3,244.83,82440377
2021-07-14,MSFT,251.69,246.65,256.72,253.41,96523798
2021-07-15,MSFT,250.89,245.87,255.9,250.33,82008156
2021-07-16,MSFT,253.65,248.58,258.73,254.98,33970287
2021-07-17,MSFT,256.22,251.09,261.34,257.01,62536831
2021-07-18,MSFT,245.89,240.97,250.81,243.92,50519796
2021-07-19,MSFT,252.59,247.54,257.64,253.25,20207555
2021-07-20,MSFT,257.84,252.68,262.99,259.33,15928580
2021-07-21,MSFT,252.29,247.24,257.33,253.94,96561731
2021-07-22,MSFT,256.06,250.94,261.19,255.95,66224654
2021-07-23,MSFT,253.42,248.35,258.49,251.61,39820951
2021-07-24,MSFT,243.12,238.25,247.98,242.49,29888679
2021-07-25,MSFT,248.53,243.56,253.5,249.4,54542373
2021-07-26,MSFT,249.79,244.8,254.79,250.44,95514455
2021-07-27,MSFT,249.9,244.9,254.9,251.83,35797836
2021-07-28,MSFT,247.39,242.44,252.34,245.26,61763799
2021-07-29,MSFT,240.08,235.28,244.88,242.06,86958537
2021-07-30,MSFT,233.29,228.63,237.96,233.93,9193564
2021-07-31,MSFT,221.75,217.31,226.18,220.74,77132176
2021-08-01,MSFT,214.56,210.27,218.85,213.15,99581089
2021-08-02,MSFT,217.48,213.13,221.83,215.92,61120302
2021-08-03,MSFT,219.87,215.47,224.27,219.61,66983119
2021-08-04,MSFT,211.66,207.43,215.9,210.0,2904477
2021-08-05,MSFT,209.27,205.08,213.45,207.32,5227041
2021-08-06,MSFT,201.12,197.09,205.14,203.07,72839278
2021-08-07,MSFT,193.52,189.65,197.39,194.82,71928709
2021-08-08,MSFT,199.87,195.87,203.87,198.62,81051045
2021-08-09,MSFT,209.43,205.24,213.62,209.88,80296922
2021-08-10,MSFT,208.82,204.65,213.0,209.38,87892648
2021-08-11,MSFT,211.0,206.78,215.22,212.35,94087194
2021-08-12,MSFT,213.31,209.04,217.57,215.21,66156525
2021-08-13,MSFT,213.63,209.36,217.91,212.26,93731129
2021-08-14,MSFT,204.57,200.48,208.66,203.43,69930653
2021-08-15,MSFT,208.86,204.68,213.03,207.11,56884265
2021-08-16,MSFT,200.42,196.41,204.43,200.75,45170817
2021-08-17,MSFT,200.85,196.83,204.86,199.39,24239265
2021-08-18,MSFT,210.1,205.9,214.31,210.85,31784357
2021-08-19,MSFT,211.64,207.41,215.87,212.41,78211798
2021-08-20,MSFT,221.23,216.8,225.65,221.72,36806293
2021-08-21,MSFT,226.64,222.11,231.17,227.11,7036142
2021-08-22,MSFT,219.07,214.69,223.45,220.56,18206270
2021-08-23,MSFT,223.91,219.43,228.39,223.11,85261815
2021-08-24,MSFT,234.95,230.25,239.65,233.9,58515229
2021-08-25,MSFT,233.08,228.42,237.75,231.19,98520107
2021-08-26,MSFT,233.11,228.45,237.77,231.61,20543683
2021-08-27,MSFT,224.78,220.29,229.28,225.22,13892795
2021-08-28,MSFT,224.99,220.49,229.49,225.71,24490458
2021-08-29,MSFT,218.23,213.87,222.6,219.97,50787635
2021-08-30,MSFT,216.74,212.4,221.07,217.16,73138948
2021-08-31,MSFT,226.33,221.81,230.86,228.09,4055302
2021-09-01,MSFT,228.44,223.87,233.01,228.44,40492327
2021-09-02,MSFT,236.11,231.39,240.83,235.73,32547890
2021-09-03,MSFT,231.45,226.82,236.08,231.53,5518327
2021-09-04,MSFT,227.31,222.76,231.85,225.37,6618889
2021-09-05,MSFT,219.15,214.76,223.53,218.56,53555761
2021-09-06,MSFT,226.97,222.43,231.51,228.12,67443207
2021-09-07,MSFT,218.27,213.9,222.63,219.91,89128482
2021-09-08,MSFT,224.23,219.75,228.72,223.9,13326799
2021-09-09,MSFT,230.33,225.73,234.94,232.15,14474864
2021-09-10,MSFT,228.95,224.37,233.53,227.66,79245329
2021-09-11,MSFT,225.56,221.05,230.07,224.06,54954149
2021-09-12,MSFT,228.42,223.85,232.99,229.54,77419755
2021-09-13,MSFT,239.74,234.94,244.53,239.09,33787585
2021-09-14,MSFT,234.35,229.66,239.04,234.06,54320822
2021-09-15,MSFT,230.7,226.09,235.32,231.63,18536735
2021-09-16,MSFT,239.21,234.43,243.99,238.69,83211373
2021-09-17,MSFT,229.28,224.7,233.87,229.68,84373158
2021-09-18,MSFT,240.39,235.59,245.2,240.56,19731481
2021-09-19,MSFT,246.21,241.29,251.14,248.53,56832888
2021-09-20,MSFT,234.22,229.54,238.91,235.68,53668020
2021-09-21,MSFT,226.96,222.42,231.5,226.82,94828819
2021-09-22,MSFT,229.31,224.72,233.89,227.99,7736947
2021-09-23,MSFT,235.82,231.11,240.54,236.83,13336898
2021-09-24,MSFT,233.27,228.61,237.94,233.36,39713651
2021-09-25,MSFT,228.92,224.34,233.5,228.4,34515108
2021-09-26,MSFT,225.93,221.41,230.45,224.63,31237713
2021-09-27,MSFT,236.3,231.58,241.03,237.48,52211253
2021-09-28,MSFT,224.65,220.16,229.15,223.25,17649960
2021-09-29,MSFT,215.58,211.27,219.89,217.59,42698392
2021-09-30,MSFT,215.74,211.42,220.05,214.42,18679014
2021-10-01,MSFT,206.84,202.7,210.98,206.45,26585081
2021-10-02,MSFT,206.41,202.28,210.54,204.85,84578599
2021-10-03,MSFT,204.76,200.66,208.85,205.23,24909207
2021-10-04,MSFT,212.51,208.26,216.76,212.23,13917732
2021-10-05,MSFT,215.95,211.63,220.27,217.65,82851428
2021-10-06,MSFT,210.64,206.43,214.85,211.33,17187020
2021-10-07,MSFT,218.21,213.84,222.57,217.63,43321281
2021-10-08,MSFT,211.84,207.6,216.07,213.92,21926231
2021-10-09,MSFT,213.01,208.75,217.27,213.96,92399303
2021-10-10,MSFT,214.79,210.5,219.09,215.28,81704945
2021-10-11,MSFT,223.77,219.29,228.24,224.13,65753099
2021-10-12,MSFT,224.11,219.63,228.59,222.78,38734774
2021-10-13,MSFT,222.38,217.93,226.82,221.31,17850030
2021-10-14,MSFT,212.84,208.59,217.1,211.48,76493238
2021-10-15,MSFT,209.82,205.62,214.01,209.0,32866954
2021-10-16,MSFT,212.95,208.69,217.21,210.82,36794033
2021-10-17,MSFT,218.06,213.7,222.42,219.75,44433370
2021-10-18,MSFT,223.94,219.46,228.42,223.0,91129829
2021-10-19,MSFT,217.75,213.39,222.1,215.93,34770246
2021-10-20,MSFT,217.93,213.57,222.29,215.82,37508382
2021-10-21,MSFT,208.89,204.71,213.07,207.92,64681326
2021-10-22,MSFT,199.02,195.04,203.0,200.05,5501826
2021-10-23,MSFT,196.08,192.16,200.01,195.18,7253005
2021-10-24,MSFT,199.77,195.78,203.77,200.15,66546991
2021-10-25,MSFT,198.37,194.41,202.34,197.61,16631146
2021-10-26,MSFT,191.17,187.35,194.99,191.92,27865105
2021-10-27,MSFT,190.91,187.09,194.73,190.89,78335705
2021-10-28,MSFT,193.92,190.04,197.8,193.67,65146860
2021-10-29,MSFT,202.78,198.72,206.84,201.36,64915367
2021-10-30,MSFT,193.42,189.55,197.29,193.74,30056858
2021-10-31,MSFT,191.69,187.86,195.52,193.46,77971085
2021-11-01,MSFT,193.74,189.87,197.62,192.08,57746715
2021-11-02,MSFT,196.5,192.57,200.43,197.77,85884996
2021-11-03,MSFT,195.83,191.91,199.74,194.21,71427522
2021-11-04,MSFT,194.03,190.14,197.91,195.19,94995757
2021-11-05,MSFT,185.32,181.62,189.03,184.27,72895114
2021-11-06,MSFT,187.83,184.08,191.59,188.18,15385386
2021-11-07,MSFT,179.15,175.57,182.74,180.85,61121194
2021-11-08,MSFT,170.89,167.47,174.31,169.23,86577853
2021-11-09,MSFT,163.94,160.66,167.21,163.7,35745802
2021-11-10,MSFT,157.17,154.02,160.31,157.54,5688766
2021-11-11,MSFT,157.99,154.83,161.15,159.47,78567751
2021-11-12,MSFT,157.54,154.39,160.69,157.2,56904905
2021-11-13,MSFT,149.81,146.81,152.8,150.81,75756231
2021-11-14,MSFT,148.12,145.16,151.08,149.27,59198920
2021-11-15,MSFT,152.31,149.26,155.35,152.49,7448440
2021-11-16,MSFT,147.21,144.27,150.16,148.01,83348657
2021-11-17,MSFT,148.51,145.54,151.48,147.73,52735653
2021-11-18,MSFT,148.62,145.65,151.59,147.36,15952579
2021-11-19,MSFT,148.06,145.1,151.02,148.89,83977468
2021-11-20,MSFT,148.78,145.8,151.76,147.57,83421206
2021-11-21,MSFT,142.07,139.22,144.91,142.56,55905361
2021-11-22,MSFT,137.15,134.41,139.89,138.48,22252813
2021-11-23,MSFT,133.44,130.77,136.1,132.47,7873533
2021-11-24,MSFT,133.72,131.05,136.4,134.68,6569887
2021-11-25,MSFT,130.86,128.24,133.48,130.7,85951036
2021-11-26,MSFT,128.59,126.01,131.16,128.33,24084282
2021-11-27,MSFT,125.29,122.79,127.8,124.61,55079001
2021-11-28,MSFT,127.03,124.49,129.57,127.78,45392175
2021-11-29,MSFT,127.71,125.15,130.26,127.72,86352936
2021-11-30,MSFT,127.75,125.2,130.31,126.82,29810152
2021-12-01,MSFT,130.93,128.31,133.55,130.34,27500483
2021-12-02,MSFT,133.61,130.94,136.28,134.2,77689969
2021-12-03,MSFT,134.96,132.26,137.66,135.58,87395920
2021-12-04,MSFT,128.94,126.36,131.52,130.16,80462881
2021-12-05,MSFT,130.21,127.61,132.81,129.09,58434401
2021-12-06,MSFT,126.4,123.87,128.93,126.73,3108591
2021-12-07,MSFT,127.84,125.29,130.4,128.27,27745316
2021-12-08,MSFT,133.63,130.95,136.3,132.89,1142970
2021-12-09,MSFT,134.75,132.06,137.45,135.42,87166864
2021-12-10,MSFT,140.31,137.51,143.12,140.67,43475702
2021-12-11,MSFT,134.18,131.5,136.87,134.28,33566269
2021-12-12,MSFT,131.92,129.28,134.56,132.61,20250925
2021-12-13,MSFT,128.95,126.37,131.52,129.02,41910041
2021-12-14,MSFT,127.69,125.13,130.24,126.82,53662592
2021-12-15,MSFT,128.32,125.75,130.89,127.86,90303948
2021-12-16,MSFT,131.66,129.03,134.29,130.61,76892170
2021-12-17,MSFT,129.23,126.65,131.82,129.42,69900210
2021-12-18,MSFT,128.08,125.52,130.64,127.24,73265701
2021-12-19,MSFT,122.92,120.46,125.38,123.09,46687234
2021-12-20,MSFT,121.83,119.39,124.26,121.41,41627813
2021-12-21,MSFT,125.38,122.87,127.88,125.49,92421395
2021-12-22,MSFT,124.32,121.83,126.81,124.52,20689788
2021-12-23,MSFT,122.14,119.7,124.59,122.64,31813613
2021-12-24,MSFT,117.13,114.79,119.47,116.21,39942754
2021-12-25,MSFT,120.55,118.14,122.96,120.41,92470660
2021-12-26,MSFT,122.23,119.78,124.67,121.29,79016007
2021-12-27,MSFT,120.82,118.41,123.24,119.71,78927065
2021-12-28,MSFT,125.15,122.65,127.65,125.61,93000293
2021-12-29,MSFT,120.46,118.06,122.87,121.18,95743131
2021-12-30,MSFT,121.46,119.03,123.89,121.48,78928315
2021-12-31,MSFT,119.33,116.94,121.71,120.31,3572300
2022-01-01,MSFT,124.82,122.33,127.32,124.26,13251523
2022-01-02,MSFT,127.11,124.57,129.65,126.6,60889115
2022-01-03,MSFT,121.56,119.13,123.99,121.99,76383001
2022-01-04,MSFT,120.33,117.92,122.73,119.23,98338728
2022-01-05,MSFT,115.52,113.2,117.83,114.83,1415256
2022-01-06,MSFT,114.26,111.98,116.55,113.15,52434438
2022-01-07,MSFT,119.58,117.19,121.97,118.55,61503191
2022-01-08,MSFT,124.61,122.11,127.1,123.76,9995752
2022-01-09,MSFT,127.57,125.02,130.12,128.53,64119670
2022-01-10,MSFT,122.86,120.4,125.32,123.66,63131397
2022-01-11,MSFT,119.63,117.24,122.03,119.54,13360074
2022-01-12,MSFT,124.89,122.39,127.39,125.64,41902177
2022-01-13,MSFT,125.66,123.15,128.18,125.79,91106060
2022-01-14,MSFT,124.19,121.7,126.67,123.39,27890511
2022-01-15,MSFT,122.64,120.18,125.09,121.43,20137538
2022-01-16,MSFT,122.39,119.95,124.84,122.21,41058940
2022-01-17,MSFT,127.85,125.29,130.41,128.19,76206029
2022-01-18,MSFT,131.75,129.11,134.38,132.89,28159655
2022-01-19,MSFT,137.77,135.02,140.53,136.48,58503383
2022-01-20,MSFT,142.47,139.62,145.32,142.94,41089112
2022-01-21,MSFT,135.68,132.97,138.4,134.36,15020601
2022-01-22,MSFT,138.27,135.51,141.04,139.4,79846522
2022-01-23,MSFT,133.88,131.21,136.56,133.43,76698843
2022-01-24,MSFT,133.53,130.86,136.2,132.24,96783919
2022-01-25,MSFT,139.61,136.82,142.4,139.8,30994267
2022-01-26,MSFT,139.55,136.76,142.34,139.85,27552636
2022-01-27,MSFT,144.13,141.25,147.02,143.76,90622150
2022-01-28,MSFT,145.19,142.28,148.09,144.07,98155698
2022-01-29,MSFT,151.88,148.84,154.91,151.83,11879028
2022-01-30,MSFT,152.52,149.46,155.57,153.41,64416286
2022-01-31,MSFT,149.14,146.15,152.12,148.76,81907199
2022-02-01,MSFT,142.86,140.0,145.72,141.75,7568308
2022-02-02,MSFT,149.9,146.91,152.9,149.35,74396314
2022-02-03,MSFT,154.44,151.35,157.52,153.44,64995718
2022-02-04,MSFT,158.07,154.91,161.23,157.0,66345820
2022-02-05,MSFT,160.15,156.95,163.36,160.92,26181890
2022-02-06,MSFT,161.26,158.04,164.49,161.87,38934686
2022-02-07,MSFT,155.79,152.67,158.9,157.18,21657203
2022-02-08,MSFT,157.64,154.49,160.79,158.62,39426104
2022-02-09,MSFT,154.31,151.22,157.39,153.3,74952107
2022-02-10,MSFT,160.71,157.5,163.93,161.39,6916829
2022-02-11,MSFT,154.71,151.62,157.81,156.22,2938362
2022-02-12,MSFT,153.16,150.1,156.23,151.65,9803876
2022-02-13,MSFT,156.35,153.22,159.47,157.77,20875022
2022-02-14,MSFT,163.7,160.42,166.97,163.05,42687536
2022-02-15,MSFT,157.93,154.77,161.08,158.84,85389414
2022-02-16,MSFT,152.13,149.09,155.17,151.47,58851079
2022-02-17,MSFT,147.78,144.82,150.73,147.44,49741155
2022-02-18,MSFT,142.23,139.39,145.08,142.38,2837228
2022-02-19,MSFT,143.76,140.89,146.64,144.1,14930259
2022-02-20,MSFT,143.64,140.77,146.51,143.55,77779187
2022-02-21,MSFT,147.24,144.29,150.18,148.08,85080163
2022-02-22,MSFT,146.79,143.86,149.73,146.36,81215624
2022-02-23,MSFT,150.52,147.51,153.53,149.99,30699944
2022-02-24,MSFT,147.57,144.62,150.52,148.59,86798603
2022-02-25,MSFT,151.63,148.59,154.66,151.94,70547696
2022-02-26,MSFT,150.84,147.82,153.86,150.13,68581524
2022-02-27,MSFT,157.01,153.87,160.15,158.46,9669245
2022-02-28,MSFT,159.2,156.01,162.38,159.56,80793849
2022-03-01,MSFT,165.8,162.48,169.11,165.1,63515892
2022-03-02,MSFT,164.84,161.55,168.14,164.95,52829336
2022-03-03,MSFT,167.39,164.04,170.74,168.97,62502311
2022-03-04,MSFT,162.34,159.09,165.58,160.94,90100476
2022-03-05,MSFT,163.57,160.29,166.84,162.0,12131144
2022-03-06,MSFT,166.39,163.06,169.72,165.77,74067677
2022-03-07,MSFT,159.74,156.54,162.93,160.96,3735544
2022-03-08,MSFT,151.96,148.92,155.0,150.51,84657380
2022-03-09,MSFT,149.63,146.64,152.62,148.23,50231824
2022-03-10,MSFT,149.21,146.23,152.19,148.63,76189898
2022-03-11,MSFT,150.17,147.17,153.18,150.83,46357260
2022-03-12,MSFT,149.32,146.34,152.31,150.75,80284174
2022-03-13,MSFT,146.48,143.55,149.41,146.29,23843138
2022-03-14,MSFT,142.3,139.46,145.15,142.33,76848110
2022-03-15,MSFT,137.68,134.93,140.43,137.31,89519499
2022-03-16,MSFT,144.31,141.42,147.19,145.16,6510396
2022-03-17,MSFT,140.16,137.35,142.96,139.15,29375887
2022-03-18,MSFT,135.38,132.67,138.09,136.0,14213017
2022-03-19,MSFT,128.65,126.08,131.22,127.5,67966840
2022-03-20,MSFT,129.0,126.42,131.58,127.79,85103727
2022-03-21,MSFT,126.04,123.52,128.56,127.21,32018770
2022-03-22,MSFT,123.23,120.77,125.7,124.23,48549816
2022-03-23,MSFT,120.7,118.28,123.11,120.7,47067797
2022-03-24,MSFT,126.68,124.14,129.21,126.67,2954163
2022-03-25,MSFT,132.91,130.25,135.57,133.38,47806978
2022-03-26,MSFT,131.09,128.47,133.71,130.99,82464863
2022-03-27,MSFT,132.86,130.2,135.51,132.28,47819350
2022-03-28,MSFT,130.11,127.51,132.72,130.4,80479531
2022-03-29,MSFT,131.77,129.14,134.41,131.07,52897061
2022-03-30,MSFT,131.33,128.7,133.95,131.96,62407517
2022-03-31,MSFT,130.71,128.1,133.32,129.85,15076346
2022-04-01,MSFT,128.82,126.25,131.4,129.05,25336887
2022-04-02,MSFT,127.75,125.2,130.31,127.28,47120593
2022-04-03,MSFT,132.28,129.64,134.93,132.9,50771126
2022-04-04,MSFT,128.95,126.37,131.53,127.95,36632195
2022-04-05,MSFT,133.51,130.84,136.18,134.78,39579928
2022-04-06,MSFT,132.71,130.05,135.36,132.23,73906446
2022-04-07,MSFT,126.72,124.18,129.25,127.85,59856713
2022-04-08,MSFT,120.96,118.54,123.38,121.71,70465995
2022-04-09,MSFT,126.64,124.11,129.17,125.49,76880503
2022-04-10,MSFT,124.72,122.23,127.22,125.81,99960790
2022-04-11,MSFT,119.15,116.77,121.53,119.04,8073168
2022-04-12,MSFT,120.82,118.4,123.24,120.69,22890467
2022-04-13,MSFT,117.44,115.09,119.79,118.16,20697384
2022-04-14,MSFT,120.61,118.2,123.02,119.97,43014997
2022-04-15,MSFT,121.35,118.93,123.78,120.24,24665606
2022-04-16,MSFT,122.41,119.96,124.86,121.25,72295181
2022-04-17,MSFT,119.37,116.99,121.76,119.37,45429976
2022-04-18,MSFT,113.85,111.58,116.13,114.73,52408559
2022-04-19,MSFT,117.55,115.2,119.9,118.6,2893295
2022-04-20,MSFT,112.74,110.48,114.99,112.11,31494843
2022-04-21,MSFT,114.07,111.79,116.35,114.49,52034227
2022-04-22,MSFT,110.3,108.1,112.51,109.65,1758080
2022-04-23,MSFT,109.73,107.54,111.92,110.26,80380867
2022-04-24,MSFT,114.34,112.06,116.63,114.59,90345692
2022-04-25,MSFT,116.81,114.48,119.15,117.56,84525863
2022-04-26,MSFT,119.6,117.2,121.99,119.63,32445268
2022-04-27,MSFT,116.54,114.2,118.87,115.95,60203802
2022-04-28,MSFT,111.79,109.56,114.03,111.64,99152830
2022-04-29,MSFT,107.54,105.39,109.69,108.28,11313017
